T_Set,Thermostate_Switch,T_Room
19,0,20.4929
19,0,20.5091
19,0,20.5248
19,0,20.54
19,0,20.5547
19,0,20.5689
19,0,20.5825
19,0,20.5957
19,0,20.6084
19,0,20.6206
19,0,20.6323
19,0,20.6436
19,0,20.6543
19,0,20.6647
19,0,20.6746
19,0,20.684
19,0,20.693
19,0,20.7016
19,0,20.7098
19,0,20.7175
19,0,20.7248
19,0,20.7318
19,0,20.7383
19,0,20.7444
19,0,20.7502
19,0,20.7555
19,0,20.7605
19,0,20.7651
19,0,20.7694
19,0,20.7733
19,0,20.7768
19,0,20.78
19,0,20.7829
19,0,20.7854
19,0,20.7875
19,0,20.7894
19,0,20.7909
19,0,20.7921
19,0,20.793
19,0,20.7935
19,0,20.7938
19,0,20.7938
19,0,20.7934
19,0,20.7928
19,0,20.7919
19,0,20.7907
19,0,20.7892
19,0,20.7874
19,0,20.7854
19,0,20.7831
19,0,20.7806
19,0,20.7778
19,0,20.7747
19,0,20.7714
19,0,20.7678
19,0,20.764
19,0,20.7599
19,0,20.7557
19,0,20.7511
19,0,20.7464
19,0,20.7414
19,0,20.7362
19,0,20.7308
19,0,20.7252
19,0,20.7193
19,0,20.7133
19,0,20.707
19,0,20.7006
19,0,20.6939
19,0,20.6871
19,0,20.68
19,0,20.6728
19,0,20.6654
19,0,20.6578
19,0,20.65
19,0,20.642
19,0,20.6339
19,0,20.6256
19,0,20.6171
19,0,20.6084
19,0,20.5996
19,0,20.5907
19,0,20.5815
19,0,20.5722
19,0,20.5628
19,0,20.5532
19,0,20.5435
19,0,20.5336
19,0,20.5236
19,0,20.5134
19,0,20.5031
19,0,20.4926
19,0,20.482
19,0,20.4713
19,0,20.4605
19,0,20.4495
19,0,20.4384
19,0,20.4272
19,0,20.4159
19,0,20.4044
19,0,20.3928
19,0,20.3811
19,0,20.3693
19,0,20.3574
19,0,20.3454
19,0,20.3332
19,0,20.321
19,0,20.3086
19,0,20.2962
19,0,20.2836
19,0,20.271
19,0,20.2583
19,0,20.2454
19,0,20.2325
19,0,20.2195
19,0,20.2064
19,0,20.1932
19,0,20.1799
19,0,20.1665
19,0,20.1531
19,0,20.1395
19,0,20.1259
19,0,20.1122
19,0,20.0984
19,0,20.0846
19,0,20.0707
19,0,20.0567
19,0,20.0426
19,0,20.0285
19,0,20.0143
19,0,20
19,0,19.9857
19,0,19.9713
19,0,19.9568
19,0,19.9423
19,0,19.9277
19,0,19.9131
19,0,19.8984
19,0,19.8836
19,0,19.8688
19,0,19.8539
19,0,19.839
19,0,19.824
19,0,19.809
19,0,19.7939
19,0,19.7788
19,0,19.7636
19,0,19.7484
19,0,19.7331
19,0,19.7178
19,0,19.7025
19,0,19.6871
19,0,19.6716
19,0,19.6561
19,0,19.6406
19,0,19.6251
19,0,19.6095
19,0,19.5938
19,0,19.5782
19,0,19.5625
19,0,19.5467
19,0,19.531
19,0,19.5152
19,0,19.4993
19,0,19.4835
19,0,19.4676
19,0,19.4516
19,0,19.4357
19,0,19.4197
19,0,19.4037
19,0,19.3877
19,0,19.3716
19,0,19.3555
19,0,19.3394
19,0,19.3233
19,0,19.3071
19,0,19.291
19,0,19.2748
19,0,19.2586
19,0,19.2423
19,0,19.2261
19,0,19.2098
19,0,19.1935
19,0,19.1772
19,0,19.1609
19,0,19.1446
19,0,19.1282
19,0,19.1119
19,0,19.0955
19,0,19.0791
19,0,19.0627
19,0,19.0463
19,0,19.0299
19,0,19.0134
19,0,18.997
19,0,18.9805
19,0,18.9641
19,0,18.9476
19,0,18.9311
19,0,18.9146
19,0,18.8981
19,0,18.8816
19,0,18.8651
19,0,18.8486
19,0,18.8321
19,0,18.8156
19,0,18.799
19,0,18.7825
19,0,18.766
19,0,18.7494
19,0,18.7329
19,0,18.7163
19,0,18.6998
19,0,18.6832
19,0,18.6667
19,0,18.6502
19,0,18.6336
19,0,18.6171
19,0,18.6005
19,0,18.584
19,0,18.5674
19,0,18.5509
19,0,18.5344
19,0,18.5178
19,0,18.5013
19,0,18.4848
19,1,18.4682
19,1,18.4551
19,1,18.4453
19,1,18.4388
19,1,18.4355
19,1,18.4354
19,1,18.4385
19,1,18.4446
19,1,18.4538
19,1,18.466
19,1,18.4812
19,1,18.4993
19,1,18.5201
19,1,18.5435
19,1,18.5691
19,1,18.5967
19,1,18.626
19,1,18.6571
19,1,18.6895
19,1,18.7233
19,1,18.7582
19,1,18.7941
19,1,18.8309
19,1,18.8685
19,1,18.9068
19,1,18.9458
19,1,18.9852
19,1,19.0251
19,1,19.0654
19,1,19.1039
19,1,19.1426
19,1,19.1816
19,1,19.2208
19,1,19.2602
19,1,19.2996
19,1,19.3391
19,1,19.3786
19,1,19.4182
19,1,19.4577
19,1,19.4972
19,1,19.5367
19,0,19.5753
19,0,19.6131
19,0,19.65
19,0,19.6861
19,0,19.7213
19,0,19.7557
19,0,19.7893
19,0,19.8221
19,0,19.8542
19,0,19.8854
19,0,19.9159
19,0,19.9456
19,0,19.9738
19,0,20.0013
19,0,20.028
19,0,20.0541
19,0,20.0794
19,0,20.1041
19,0,20.1281
19,0,20.1514
19,0,20.174
19,0,20.196
19,0,20.2174
19,0,20.2381
19,0,20.2566
19,0,20.2746
19,0,20.2919
19,0,20.3087
19,0,20.3248
19,0,20.3405
19,0,20.3555
19,0,20.37
19,0,20.3839
19,0,20.3973
19,0,20.4102
19,0,20.4226
19,0,20.4328
19,0,20.4426
19,0,20.4519
19,0,20.4606
19,0,20.469
19,0,20.4768
19,0,20.4842
19,0,20.4911
19,0,20.4976
19,0,20.5037
19,0,20.5093
19,0,20.5145
19,0,20.5184
19,0,20.522
19,0,20.5252
19,0,20.5279
19,0,20.5303
19,0,20.5323
19,0,20.5339
19,0,20.5352
19,0,20.536
19,0,20.5366
19,0,20.5367
19,0,20.5365
19,0,20.536
19,0,20.5351
19,0,20.5339
19,0,20.5324
19,0,20.5305
19,0,20.5283
19,0,20.5258
19,0,20.523
19,0,20.5199
19,0,20.5165
19,0,20.5128
19,0,20.5088
19,0,20.5046
19,0,20.5
19,0,20.4952
19,0,20.4901
19,0,20.4847
19,0,20.4791
19,0,20.4732
19,0,20.4671
19,0,20.4607
19,0,20.454
19,0,20.4472
19,0,20.44
19,0,20.4327
19,0,20.4251
19,0,20.4173
19,0,20.4092
19,0,20.401
19,0,20.3925
19,0,20.3838
19,0,20.3749
19,0,20.3658
19,0,20.3565
19,0,20.347
19,0,20.3373
19,0,20.3275
19,0,20.3174
19,0,20.3071
19,0,20.2967
19,0,20.2861
19,0,20.2753
19,0,20.2643
19,0,20.2532
19,0,20.2418
19,0,20.2304
19,0,20.2187
19,0,20.2069
19,0,20.195
19,0,20.1829
19,0,20.1706
19,0,20.1582
19,0,20.1457
19,0,20.133
19,0,20.1202
19,0,20.1072
19,0,20.0941
19,0,20.0809
19,0,20.0675
19,0,20.054
19,0,20.0404
19,0,20.0267
19,0,20.0128
19,0,19.9989
19,0,19.9848
19,0,19.9706
19,0,19.9562
19,0,19.9418
19,0,19.9273
19,0,19.9126
19,0,19.8979
19,0,19.883
19,0,19.8681
19,0,19.853
19,0,19.8379
19,0,19.8227
19,0,19.8073
19,0,19.7919
19,0,19.7764
19,0,19.7608
19,0,19.7452
19,0,19.7294
19,0,19.7136
19,0,19.6976
19,0,19.6816
19,0,19.6656
19,0,19.6494
19,0,19.6332
19,0,19.6169
19,0,19.6005
19,0,19.5841
19,0,19.5676
19,0,19.551
19,0,19.5344
19,0,19.5177
19,0,19.501
19,0,19.4842
19,0,19.4673
19,0,19.4504
19,0,19.4334
19,0,19.4164
19,0,19.3993
19,0,19.3821
19,0,19.3649
19,0,19.3477
19,0,19.3304
19,0,19.3131
19,0,19.2957
19,0,19.2783
19,0,19.2608
19,0,19.2433
19,0,19.2257
19,0,19.2082
19,0,19.1905
19,0,19.1729
19,0,19.1552
19,0,19.1374
19,0,19.1197
19,0,19.1018
19,0,19.084
19,0,19.0661
19,0,19.0482
19,0,19.0303
19,0,19.0124
19,0,18.9944
19,0,18.9764
19,0,18.9583
19,0,18.9403
19,0,18.9222
19,0,18.9041
19,0,18.8859
19,0,18.8678
19,0,18.8496
19,0,18.8314
19,0,18.8132
19,0,18.795
19,0,18.7767
19,0,18.7585
19,0,18.7402
19,0,18.7219
19,0,18.7036
19,0,18.6853
19,0,18.6669
19,0,18.6486
19,0,18.6302
19,0,18.6119
19,0,18.5935
19,0,18.5751
19,0,18.5567
19,0,18.5383
19,0,18.5199
19,0,18.5015
19,0,18.483
19,1,18.4646
19,1,18.4496
19,1,18.4378
19,1,18.4294
19,1,18.4241
19,1,18.4221
19,1,18.4232
19,1,18.4273
19,1,18.4345
19,1,18.4447
19,1,18.4578
19,1,18.4736
19,1,18.4918
19,1,18.5123
19,1,18.5347
19,1,18.5589
19,1,18.5847
19,1,18.6119
19,1,18.6403
19,1,18.6699
19,1,18.7005
19,1,18.732
19,1,18.7643
19,1,18.7972
19,1,18.8308
19,1,18.8648
19,1,18.8993
19,1,18.9342
19,1,18.9694
19,1,19.0049
19,1,19.0406
19,1,19.0765
19,1,19.1126
19,1,19.1487
19,1,19.1849
19,1,19.2211
19,1,19.2573
19,1,19.2935
19,1,19.3297
19,1,19.3659
19,1,19.4019
19,1,19.4379
19,1,19.4737
19,1,19.5095
19,0,19.5451
19,0,19.5798
19,0,19.6137
19,0,19.6467
19,0,19.6789
19,0,19.7103
19,0,19.7409
19,0,19.7706
19,0,19.7996
19,0,19.8279
19,0,19.8553
19,0,19.882
19,0,19.908
19,0,19.9332
19,0,19.9577
19,0,19.9815
19,0,20.0046
19,0,20.027
19,0,20.0488
19,0,20.0698
19,0,20.0902
19,0,20.11
19,0,20.1291
19,0,20.1476
19,0,20.1654
19,0,20.1827
19,0,20.1993
19,0,20.2154
19,0,20.2309
19,0,20.2457
19,0,20.2601
19,0,20.2738
19,0,20.287
19,0,20.2997
19,0,20.3118
19,0,20.3234
19,0,20.3345
19,0,20.3451
19,0,20.3551
19,0,20.3647
19,0,20.3738
19,0,20.3824
19,0,20.3905
19,0,20.3981
19,0,20.4053
19,0,20.412
19,0,20.4183
19,0,20.4242
19,0,20.4296
19,0,20.4346
19,0,20.4391
19,0,20.4433
19,0,20.447
19,0,20.4503
19,0,20.4533
19,0,20.4558
19,0,20.458
19,0,20.4598
19,0,20.4612
19,0,20.4622
19,0,20.4629
19,0,20.4633
19,0,20.4632
19,0,20.4629
19,0,20.4622
19,0,20.4611
19,0,20.4598
19,0,20.4581
19,0,20.4561
19,0,20.4537
19,0,20.4511
19,0,20.4482
19,0,20.4449
19,0,20.4414
19,0,20.4376
19,0,20.4335
19,0,20.4291
19,0,20.4244
19,0,20.4195
19,0,20.4143
19,0,20.4088
19,0,20.4031
19,0,20.3971
19,0,20.3909
19,0,20.3844
19,0,20.3776
19,0,20.3707
19,0,20.3635
19,0,20.3561
19,0,20.3484
19,0,20.3405
19,0,20.334
19,0,20.3273
19,0,20.3203
19,0,20.3131
19,0,20.3057
19,0,20.2981
19,0,20.2903
19,0,20.2822
19,0,20.274
19,0,20.2655
19,0,20.2569
19,0,20.248
19,0,20.2395
19,0,20.2308
19,0,20.2219
19,0,20.2128
19,0,20.2036
19,0,20.1941
19,0,20.1845
19,0,20.1747
19,0,20.1647
19,0,20.1546
19,0,20.1443
19,0,20.1338
19,0,20.1237
19,0,20.1135
19,0,20.103
19,0,20.0925
19,0,20.0817
19,0,20.0708
19,0,20.0598
19,0,20.0486
19,0,20.0373
19,0,20.0258
19,0,20.0142
19,0,20.0025
19,0,19.9916
19,0,19.9806
19,0,19.9695
19,0,19.9582
19,0,19.9468
19,0,19.9353
19,0,19.9236
19,0,19.9119
19,0,19.9
19,0,19.8879
19,0,19.8758
19,0,19.8635
19,0,19.8521
19,0,19.8407
19,0,19.829
19,0,19.8173
19,0,19.8055
19,0,19.7935
19,0,19.7815
19,0,19.7693
19,0,19.757
19,0,19.7446
19,0,19.7321
19,0,19.7195
19,0,19.7073
19,0,19.695
19,0,19.6826
19,0,19.6701
19,0,19.6575
19,0,19.6448
19,0,19.632
19,0,19.6191
19,0,19.6062
19,0,19.5931
19,0,19.5799
19,0,19.5667
19,0,19.5534
19,0,19.54
19,0,19.5265
19,0,19.5129
19,0,19.4993
19,0,19.4856
19,0,19.4718
19,0,19.4579
19,0,19.444
19,0,19.4299
19,0,19.4159
19,0,19.4017
19,0,19.3875
19,0,19.3732
19,0,19.3589
19,0,19.3444
19,0,19.33
19,0,19.3154
19,0,19.3009
19,0,19.2862
19,0,19.2715
19,0,19.2567
19,0,19.2419
19,0,19.227
19,0,19.2121
19,0,19.1971
19,0,19.1821
19,0,19.1671
19,0,19.1519
19,0,19.1368
19,0,19.1216
19,0,19.1063
19,0,19.091
19,0,19.0757
19,0,19.0603
19,0,19.0448
19,0,19.0294
19,0,19.0139
19,0,18.9983
19,0,18.9828
19,0,18.9672
19,0,18.9515
19,0,18.9358
19,0,18.9201
19,0,18.9044
19,0,18.8886
19,0,18.8728
19,0,18.8569
19,0,18.8411
19,0,18.8252
19,0,18.8092
19,0,18.7933
19,0,18.7773
19,0,18.7613
19,0,18.7453
19,0,18.7292
19,0,18.7132
19,0,18.6971
19,0,18.681
19,0,18.6648
19,0,18.6487
19,0,18.6325
19,0,18.6163
19,0,18.6001
19,0,18.5839
19,0,18.5676
19,0,18.5513
19,0,18.5351
19,0,18.5188
19,0,18.5025
19,0,18.4861
19,1,18.4698
19,1,18.4568
19,1,18.4472
19,1,18.4408
19,1,18.4377
19,1,18.4377
19,1,18.4408
19,1,18.4471
19,1,18.4563
19,1,18.4685
19,1,18.4837
19,1,18.5018
19,1,18.5225
19,1,18.5455
19,1,18.5706
19,1,18.5976
19,1,18.6264
19,1,18.6566
19,1,18.6882
19,1,18.721
19,1,18.7549
19,1,18.7897
19,1,18.8253
19,1,18.8617
19,1,18.8988
19,1,18.9364
19,1,18.9745
19,1,19.0129
19,1,19.0518
19,1,19.0909
19,1,19.1303
19,1,19.1699
19,1,19.2096
19,1,19.2494
19,1,19.2894
19,1,19.3293
19,1,19.3693
19,1,19.4093
19,1,19.4492
19,1,19.4891
19,1,19.5289
19,0,19.5686
19,0,19.6074
19,0,19.6453
19,0,19.6824
19,0,19.7187
19,0,19.7541
19,0,19.7887
19,0,19.8225
19,0,19.8555
19,0,19.8877
19,0,19.9191
19,0,19.9498
19,0,19.9797
19,0,20.0088
19,0,20.0373
19,0,20.065
19,0,20.0919
19,0,20.1182
19,0,20.1438
19,0,20.1687
19,0,20.193
19,0,20.2165
19,0,20.2394
19,0,20.2617
19,0,20.2833
19,0,20.3043
19,0,20.3247
19,0,20.3445
19,0,20.3636
19,0,20.3822
19,0,20.4002
19,0,20.4176
19,0,20.4345
19,0,20.4508
19,0,20.4665
19,0,20.4817
19,0,20.4963
19,0,20.5105
19,0,20.5241
19,0,20.5372
19,0,20.5498
19,0,20.5618
19,0,20.5734
19,0,20.5846
19,0,20.5952
19,0,20.6053
19,0,20.615
19,0,20.6243
19,0,20.6331
19,0,20.6414
19,0,20.6493
19,0,20.6568
19,0,20.6639
19,0,20.6705
19,0,20.6767
19,0,20.6825
19,0,20.6879
19,0,20.693
19,0,20.6976
19,0,20.7018
19,0,20.7057
19,0,20.7092
19,0,20.7123
19,0,20.7151
19,0,20.7175
19,0,20.7196
19,0,20.7213
19,0,20.7227
19,0,20.7237
19,0,20.7244
19,0,20.7248
19,0,20.7248
19,0,20.7246
19,0,20.724
19,0,20.7232
19,0,20.722
19,0,20.7205
19,0,20.7188
19,0,20.7167
19,0,20.7144
19,0,20.7117
19,0,20.7089
19,0,20.7057
19,0,20.7023
19,0,20.6986
19,0,20.6946
19,0,20.6904
19,0,20.686
19,0,20.6812
19,0,20.6763
19,0,20.6711
19,0,20.6657
19,0,20.66
19,0,20.6541
19,0,20.648
19,0,20.6417
19,0,20.6351
19,0,20.6284
19,0,20.6214
19,0,20.6142
19,0,20.6068
19,0,20.5992
19,0,20.5914
19,0,20.5834
19,0,20.5753
19,0,20.5669
19,0,20.5583
19,0,20.5496
19,0,20.5407
19,0,20.5316
19,0,20.5223
19,0,20.5129
19,0,20.5032
19,0,20.4935
19,0,20.4835
19,0,20.4734
19,0,20.4631
19,0,20.4527
19,0,20.4422
19,0,20.4314
19,0,20.4206
19,0,20.4096
19,0,20.3984
19,0,20.3871
19,0,20.3757
19,0,20.3641
19,0,20.3524
19,0,20.3405
19,0,20.3286
19,0,20.3165
19,0,20.3042
19,0,20.2919
19,0,20.2794
19,0,20.2669
19,0,20.2542
19,0,20.2413
19,0,20.2284
19,0,20.2154
19,0,20.2022
19,0,20.189
19,0,20.1756
19,0,20.1622
19,0,20.1486
19,0,20.1349
19,0,20.1212
19,0,20.1073
19,0,20.0934
19,0,20.0793
19,0,20.0652
19,0,20.051
19,0,20.0367
19,0,20.0223
19,0,20.0078
19,0,19.9933
19,0,19.9786
19,0,19.9639
19,0,19.9491
19,0,19.9342
19,0,19.9193
19,0,19.9043
19,0,19.8892
19,0,19.874
19,0,19.8588
21,0,19.8435
21,1,19.8281
21,1,19.816
21,1,19.8073
21,1,19.8017
21,1,19.7993
21,1,19.8
21,1,19.8038
21,1,19.8107
21,1,19.8203
21,1,19.8326
21,1,19.8471
21,1,19.8636
21,1,19.8804
21,1,19.8989
21,1,19.9189
21,1,19.9403
21,1,19.9629
21,1,19.9865
21,1,20.0111
21,1,20.0366
21,1,20.0629
21,1,20.0898
21,1,20.1173
21,1,20.1453
21,1,20.1732
21,1,20.2015
21,1,20.2302
21,1,20.2591
21,1,20.2883
21,1,20.3176
21,1,20.3472
21,1,20.3768
21,1,20.4066
21,1,20.4364
21,1,20.4663
21,1,20.4961
21,1,20.5254
21,1,20.5547
21,1,20.584
21,1,20.6132
21,1,20.6423
21,1,20.6713
21,1,20.7003
21,1,20.7292
21,1,20.7579
21,1,20.7866
21,1,20.8151
21,1,20.8435
21,1,20.8705
21,1,20.8974
21,1,20.9242
21,1,20.9508
21,1,20.9773
21,1,21.0037
21,1,21.0298
21,1,21.0559
21,1,21.0817
21,1,21.1074
21,1,21.133
21,1,21.1583
21,1,21.1823
21,1,21.2061
21,1,21.2298
21,1,21.2533
21,1,21.2767
21,1,21.2999
21,1,21.3229
21,1,21.3458
21,1,21.3685
21,1,21.391
21,1,21.4134
21,1,21.4356
21,1,21.4571
21,1,21.4783
21,1,21.4995
21,1,21.5204
21,0,21.5413
21,0,21.5614
21,0,21.5808
21,0,21.5995
21,0,21.6175
21,0,21.6349
21,0,21.6516
21,0,21.6677
21,0,21.6831
21,0,21.6979
21,0,21.7121
21,0,21.7256
21,0,21.7386
21,0,21.7509
21,0,21.7627
21,0,21.7739
21,0,21.7845
21,0,21.7945
21,0,21.804
21,0,21.813
21,0,21.8214
21,0,21.8293
21,0,21.8367
21,0,21.8436
21,0,21.8499
21,0,21.8558
21,0,21.8612
21,0,21.8661
21,0,21.8705
21,0,21.8745
21,0,21.878
21,0,21.881
21,0,21.8836
21,0,21.8857
21,0,21.8875
21,0,21.8888
21,0,21.8896
21,0,21.8901
21,0,21.8901
21,0,21.8898
21,0,21.889
21,0,21.8879
21,0,21.8864
21,0,21.8845
21,0,21.8823
21,0,21.8796
21,0,21.8766
21,0,21.8733
21,0,21.8696
21,0,21.8656
21,0,21.8612
21,0,21.8565
21,0,21.8515
21,0,21.8461
21,0,21.8405
21,0,21.8345
21,0,21.8282
21,0,21.8216
21,0,21.8147
21,0,21.8076
21,0,21.8001
21,0,21.7923
21,0,21.7843
21,0,21.776
21,0,21.7675
21,0,21.7586
21,0,21.7495
21,0,21.7402
21,0,21.7306
21,0,21.7207
21,0,21.7106
21,0,21.7003
21,0,21.6897
21,0,21.6789
21,0,21.6679
21,0,21.6566
21,0,21.6451
21,0,21.6334
21,0,21.6215
21,0,21.6094
21,0,21.5971
21,0,21.5845
21,0,21.5718
21,0,21.5589
21,0,21.5457
21,0,21.5324
21,0,21.5189
21,0,21.5052
21,0,21.4914
21,0,21.4773
21,0,21.4631
21,0,21.4488
21,0,21.4342
21,0,21.4195
21,0,21.4046
21,0,21.3896
21,0,21.3744
21,0,21.359
21,0,21.3435
21,0,21.3279
21,0,21.3121
21,0,21.2962
21,0,21.2801
21,0,21.2639
21,0,21.2475
21,0,21.2311
21,0,21.2145
21,0,21.1977
21,0,21.1809
21,0,21.1639
21,0,21.1468
21,0,21.1296
21,0,21.1122
21,0,21.0948
21,0,21.0772
21,0,21.0595
21,0,21.0418
21,0,21.0239
21,0,21.0059
21,0,20.9878
21,0,20.9696
21,0,20.9513
21,0,20.9329
21,0,20.9145
21,0,20.8959
21,0,20.8772
21,0,20.8585
21,0,20.8397
21,0,20.8208
21,0,20.8018
21,0,20.7827
21,0,20.7635
21,0,20.7443
21,0,20.725
21,0,20.7056
21,0,20.6862
21,0,20.6667
21,0,20.6471
21,0,20.6274
21,0,20.6077
21,0,20.5879
21,0,20.5681
21,0,20.5481
21,0,20.5282
21,0,20.5081
21,0,20.4881
21,1,20.4679
21,1,20.4511
21,1,20.4376
21,1,20.4273
21,1,20.4201
21,1,20.4161
21,1,20.415
21,1,20.4165
21,1,20.4203
21,1,20.4263
21,1,20.4342
21,1,20.4439
21,1,20.4551
21,1,20.4677
21,1,20.4816
21,1,20.4966
21,1,20.5126
21,1,20.5295
21,1,20.5473
21,1,20.5657
21,1,20.5848
21,1,20.6045
21,1,20.6247
21,1,20.6453
21,1,20.6663
21,1,20.6876
21,1,20.7092
21,1,20.731
21,1,20.753
21,1,20.7753
21,1,20.7976
21,1,20.8201
21,1,20.8426
21,1,20.8652
21,1,20.8879
21,1,20.9106
21,1,20.9332
21,1,20.9559
21,1,20.9785
21,1,21.0011
21,1,21.0237
21,1,21.0462
21,1,21.0686
21,1,21.0909
21,1,21.1132
21,1,21.1353
21,1,21.1574
21,1,21.1793
21,1,21.2012
21,1,21.2229
21,1,21.2445
21,1,21.266
21,1,21.2873
21,1,21.3086
21,1,21.3297
21,1,21.3507
21,1,21.3715
21,1,21.3922
21,1,21.4128
21,1,21.4332
21,1,21.4535
21,1,21.4737
21,1,21.4937
21,1,21.5135
21,0,21.5333
21,0,21.5523
21,0,21.5706
21,0,21.5883
21,0,21.6053
21,0,21.6216
21,0,21.6373
21,0,21.6523
21,0,21.6667
21,0,21.6804
21,0,21.6936
21,0,21.7061
21,0,21.7181
21,0,21.7294
21,0,21.7402
21,0,21.7504
21,0,21.76
21,0,21.7691
21,0,21.7776
21,0,21.7856
21,0,21.7931
21,0,21.8
21,0,21.8065
21,0,21.8124
21,0,21.8178
21,0,21.8227
21,0,21.8272
21,0,21.8312
21,0,21.8347
21,0,21.8377
21,0,21.8403
21,0,21.8424
21,0,21.8441
21,0,21.8454
21,0,21.8462
21,0,21.8466
21,0,21.8466
21,0,21.8462
21,0,21.8453
21,0,21.8441
21,0,21.8425
21,0,21.8405
21,0,21.8381
21,0,21.8354
21,0,21.8323
21,0,21.8288
21,0,21.825
21,0,21.8208
21,0,21.8163
21,0,21.8114
21,0,21.8062
21,0,21.8007
21,0,21.7949
21,0,21.7887
21,0,21.7822
21,0,21.7754
21,0,21.7683
21,0,21.7609
21,0,21.7533
21,0,21.7453
21,0,21.737
21,0,21.7285
21,0,21.7197
21,0,21.7106
21,0,21.7012
21,0,21.6916
21,0,21.6818
21,0,21.6716
21,0,21.6613
21,0,21.6506
21,0,21.6398
21,0,21.6287
21,0,21.6173
21,0,21.6058
21,0,21.594
21,0,21.582
21,0,21.5698
21,0,21.5573
21,0,21.5447
21,0,21.5318
21,0,21.5187
21,0,21.5055
21,0,21.492
21,0,21.4783
21,0,21.4645
21,0,21.4505
21,0,21.4379
21,0,21.4252
21,0,21.4123
21,0,21.3993
21,0,21.386
21,0,21.3725
21,0,21.3589
21,0,21.3451
21,0,21.3311
21,0,21.3169
21,0,21.3026
21,0,21.2881
21,0,21.274
21,0,21.2598
21,0,21.2454
21,0,21.2308
21,0,21.2161
21,0,21.2012
21,0,21.1862
21,0,21.171
21,0,21.1557
21,0,21.1402
21,0,21.1246
21,0,21.1089
21,0,21.0936
21,0,21.0781
21,0,21.0625
21,0,21.0468
21,0,21.031
21,0,21.015
21,0,20.9989
21,0,20.9827
21,0,20.9663
21,0,20.9499
21,0,20.9333
21,0,20.9166
21,0,20.9009
21,0,20.8851
21,0,20.8691
21,0,20.8531
21,0,20.8369
21,0,20.8206
21,0,20.8042
21,0,20.7877
21,0,20.7711
21,0,20.7544
21,0,20.7376
21,0,20.7207
21,0,20.7048
21,0,20.6888
21,0,20.6727
21,0,20.6564
21,0,20.6401
21,0,20.6237
21,0,20.6072
21,0,20.5906
21,0,20.5739
21,0,20.5571
21,0,20.5402
21,0,20.5233
21,0,20.5067
21,0,20.4901
21,1,20.4735
21,1,20.4601
21,1,20.4499
21,1,20.443
21,1,20.4392
21,1,20.4385
21,1,20.4408
21,1,20.4456
21,1,20.4528
21,1,20.4622
21,1,20.4735
21,1,20.4865
21,1,20.5012
21,1,20.5172
21,1,20.5345
21,1,20.5529
21,1,20.5723
21,1,20.5927
21,1,20.6138
21,1,20.6357
21,1,20.6582
21,1,20.6812
21,1,20.7048
21,1,20.7288
21,1,20.7531
21,1,20.7778
21,1,20.8027
21,1,20.8279
21,1,20.8533
21,1,20.8788
21,1,20.9045
21,1,20.9303
21,1,20.9561
21,1,20.982
21,1,21.0079
21,1,21.0339
21,1,21.0598
21,1,21.0857
21,1,21.1115
21,1,21.1373
21,1,21.1631
21,1,21.1888
21,1,21.2143
21,1,21.2398
21,1,21.2652
21,1,21.2905
21,1,21.3157
21,1,21.3408
21,1,21.3657
21,1,21.3905
21,1,21.4152
21,1,21.4397
21,1,21.4641
21,1,21.4884
21,1,21.5125
21,0,21.5365
21,0,21.5597
21,0,21.5823
21,0,21.6041
21,0,21.6252
21,0,21.6457
21,0,21.6654
21,0,21.6845
21,0,21.703
21,0,21.7208
21,0,21.7379
21,0,21.7545
21,0,21.7704
21,0,21.7857
21,0,21.8004
21,0,21.8145
21,0,21.828
21,0,21.8409
21,0,21.8533
21,0,21.8651
21,0,21.8764
21,0,21.8871
21,0,21.8972
21,0,21.9069
21,0,21.916
21,0,21.9246
21,0,21.9327
21,0,21.9403
21,0,21.9474
21,0,21.9541
21,0,21.9602
21,0,21.9659
21,0,21.9711
21,0,21.9759
21,0,21.9802
21,0,21.9841
21,0,21.9875
21,0,21.9905
21,0,21.9931
21,0,21.9952
21,0,21.997
21,0,21.9983
21,0,21.9993
21,0,21.9998
21,0,22
21,0,21.9998
21,0,21.9992
21,0,21.9982
21,0,21.9969
21,0,21.9952
21,0,21.9931
21,0,21.9908
21,0,21.988
21,0,21.9849
21,0,21.9815
21,0,21.9778
21,0,21.9737
21,0,21.9694
21,0,21.9647
21,0,21.9597
21,0,21.9544
21,0,21.9488
21,0,21.9429
21,0,21.9367
21,0,21.9302
21,0,21.9235
21,0,21.9164
21,0,21.9091
21,0,21.9015
21,0,21.8937
21,0,21.8856
21,0,21.8773
21,0,21.8686
21,0,21.8598
21,0,21.8507
21,0,21.8414
21,0,21.8318
21,0,21.822
21,0,21.8119
21,0,21.8017
21,0,21.7912
21,0,21.7805
21,0,21.7696
21,0,21.7584
21,0,21.7471
21,0,21.7356
21,0,21.7238
21,0,21.7119
21,0,21.6997
21,0,21.6874
21,0,21.6749
21,0,21.6622
21,0,21.6493
21,0,21.6362
21,0,21.623
21,0,21.6096
21,0,21.596
21,0,21.5822
21,0,21.5683
21,0,21.5542
21,0,21.54
21,0,21.5256
21,0,21.511
21,0,21.4963
21,0,21.4815
21,0,21.4665
21,0,21.4513
21,0,21.436
21,0,21.4206
21,0,21.4051
21,0,21.3894
21,0,21.3735
21,0,21.3576
21,0,21.3415
21,0,21.3253
21,0,21.3089
